SensorIndex_1,AccelX_1,AccelY_1,AccelZ_1,GyroX_1,GyroY_1,GyroZ_1,MagX_1,MagY_1,MagZ_1,Quat1_1,Quat2_1,Quat3_1,Quat4_1,Sampletime_1,Package_1
0,0.03999999910593033,-0.09000000357627869,9.75,0,-0.1875,0.0625,30.6875,-29.375,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31340,1171
0,0.05000000074505806,-0.10000000149011612,9.739999771118164,0.125,-0.25,0.0625,30.6875,-29.375,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31350,1172
0,0.05000000074505806,-0.09000000357627869,9.710000038146973,-0.0625,-0.1875,-0.0625,30.6875,-29.375,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31360,1173
0,0.05999999865889549,-0.10000000149011612,9.75,0,0,0.125,30.6875,-29.375,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31370,1174
0,0.05999999865889549,-0.07000000029802322,9.760000228881836,0.0625,0.125,0.0625,30.6875,-29.375,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31380,1175
0,0.03999999910593033,-0.09000000357627869,9.760000228881836,0,0,0,29.1875,-29.75,-18.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31390,1176
0,0.05999999865889549,-0.09000000357627869,9.779999732971191,0.125,0,0.0625,29.1875,-29.75,-18.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31400,1177
0,0.05999999865889549,-0.05999999865889549,9.739999771118164,0,-0.125,0,29.1875,-29.75,-18.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31410,1178
0,0.05000000074505806,-0.09000000357627869,9.760000228881836,0,0,0.0625,29.1875,-29.75,-18.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31420,1179
0,0.05000000074505806,-0.07000000029802322,9.739999771118164,0,0.125,0.0625,29.1875,-29.75,-18.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31430,1180
0,0.05999999865889549,-0.09000000357627869,9.770000457763672,-0.0625,0.0625,0,29.875,-30.1875,-19.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31440,1181
0,0.05999999865889549,-0.09000000357627869,9.739999771118164,0,0.1875,0,29.875,-30.1875,-19.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31450,1182
0,0.05000000074505806,-0.07999999821186066,9.739999771118164,-0.1875,0.1875,-0.0625,29.875,-30.1875,-19.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31460,1183
0,0.03999999910593033,-0.07999999821186066,9.760000228881836,0.125,0.0625,0,29.875,-30.1875,-19.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31470,1184
0,0.05000000074505806,-0.07999999821186066,9.75,0,0,0.0625,29.875,-30.1875,-19.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31480,1185
0,0.05000000074505806,-0.07999999821186066,9.760000228881836,-0.0625,0.125,0,29.1875,-30.5,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31490,1186
0,0.05000000074505806,-0.07999999821186066,9.720000267028809,-0.0625,-0.0625,-0.0625,29.1875,-30.5,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31500,1187
0,0.05000000074505806,-0.07999999821186066,9.720000267028809,0.0625,-0.25,0.0625,29.1875,-30.5,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31510,1188
0,0.05000000074505806,-0.09000000357627869,9.720000267028809,0.0625,0,-0.0625,29.1875,-30.5,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31520,1189
0,0.019999999552965164,-0.07000000029802322,9.729999542236328,0,-0.0625,-0.0625,29.1875,-30.5,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31530,1190
0,0.05000000074505806,-0.07999999821186066,9.739999771118164,-0.0625,-0.125,0,29.875,-30.1875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31540,1191
0,0.05000000074505806,-0.10000000149011612,9.770000457763672,-0.0625,0.125,-0.0625,29.875,-30.1875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31550,1192
0,0.05999999865889549,-0.07999999821186066,9.710000038146973,0,-0.125,0,29.875,-30.1875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31560,1193
0,0.07000000029802322,-0.09000000357627869,9.75,0.0625,-0.0625,-0.0625,29.875,-30.1875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31570,1194
0,0.05000000074505806,-0.07000000029802322,9.75,0,-0.125,0.0625,29.875,-30.1875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31580,1195
0,0.05000000074505806,-0.10000000149011612,9.739999771118164,0.0625,0,-0.0625,30.6875,-30.1875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31590,1196
0,0.05000000074505806,-0.07999999821186066,9.760000228881836,0,0.0625,0,30.6875,-30.1875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31600,1197
0,0.05999999865889549,-0.07999999821186066,9.739999771118164,0,-0.125,0,30.6875,-30.1875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31610,1198
0,0.05999999865889549,-0.07000000029802322,9.720000267028809,0,-0.125,0,30.6875,-30.1875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31620,1199
0,0.05000000074505806,-0.09000000357627869,9.729999542236328,0.0625,-0.0625,0.0625,30.6875,-30.1875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31630,1200
0,0.03999999910593033,-0.05999999865889549,9.75,0.0625,-0.375,0.0625,31,-29,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31640,1201
0,0.03999999910593033,-0.09000000357627869,9.729999542236328,0.0625,-0.375,0.0625,31,-29,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31650,1202
0,0.05999999865889549,-0.07000000029802322,9.710000038146973,-0.0625,-0.1875,0,31,-29,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31660,1203
0,0.05000000074505806,-0.09000000357627869,9.760000228881836,0.125,-0.0625,0.0625,31,-29,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31670,1204
0,0.05000000074505806,-0.07999999821186066,9.739999771118164,0.0625,-0.0625,0,31,-29,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31680,1205
0,0.07999999821186066,-0.07999999821186066,9.75,-0.125,-0.125,0,29.5,-26,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31690,1206
0,0.05999999865889549,-0.09000000357627869,9.739999771118164,0,-0.0625,0,29.5,-26,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31700,1207
0,0.03999999910593033,-0.07000000029802322,9.710000038146973,0,-0.0625,0,29.5,-26,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31710,1208
0,0.05000000074505806,-0.09000000357627869,9.729999542236328,0.125,-0.125,0.0625,29.5,-26,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31720,1209
0,0.07000000029802322,-0.07000000029802322,9.739999771118164,0.125,-0.3125,0.0625,29.5,-26,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31730,1210
0,0.07000000029802322,-0.07000000029802322,9.720000267028809,-0.125,0.0625,0.0625,29.875,-28.6875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31740,1211
0,0.03999999910593033,-0.07000000029802322,9.729999542236328,-0.0625,-0.25,0.0625,29.875,-28.6875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31750,1212
0,0.05000000074505806,-0.10000000149011612,9.729999542236328,0.0625,0.0625,0,29.875,-28.6875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31760,1213
0,0.05999999865889549,-0.09000000357627869,9.75,0.0625,-0.125,0.0625,29.875,-28.6875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31770,1214
0,0.05999999865889549,-0.07999999821186066,9.75,0.125,0.0625,0,29.875,-28.6875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31780,1215
0,0.05999999865889549,-0.07999999821186066,9.75,0.125,-0.0625,0,29.875,-28.25,-20.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31790,1216
0,0.05999999865889549,-0.07999999821186066,9.729999542236328,0,0,0.0625,29.875,-28.25,-20.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31800,1217
0,0.07000000029802322,-0.07000000029802322,9.739999771118164,0.0625,0,0,29.875,-28.25,-20.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31810,1218
0,0.05999999865889549,-0.05999999865889549,9.729999542236328,0.0625,0.125,0,29.875,-28.25,-20.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31820,1219
0,0.03999999910593033,-0.07999999821186066,9.729999542236328,0.0625,0.0625,0,29.875,-28.25,-20.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31830,1220
0,0.05000000074505806,-0.07999999821186066,9.779999732971191,0,-0.1875,0,28.75,-28.6875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31840,1221
0,0.03999999910593033,-0.05999999865889549,9.760000228881836,-0.0625,-0.0625,-0.0625,28.75,-28.6875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31850,1222
0,0.03999999910593033,-0.07999999821186066,9.699999809265137,0.0625,-0.0625,0,28.75,-28.6875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31860,1223
0,0.05000000074505806,-0.07999999821186066,9.720000267028809,0,0,-0.0625,28.75,-28.6875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31870,1224
0,0.05999999865889549,-0.05999999865889549,9.75,0.0625,0.0625,0,28.75,-28.6875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31880,1225
0,0.05999999865889549,-0.07999999821186066,9.729999542236328,0.0625,0.0625,0.0625,29.5,-29.375,-19.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31890,1226
0,0.05000000074505806,-0.07999999821186066,9.739999771118164,0,0.125,0.0625,29.5,-29.375,-19.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31900,1227
0,0.029999999329447746,-0.10000000149011612,9.75,0,-0.125,0,29.5,-29.375,-19.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31910,1228
0,0.05000000074505806,-0.07999999821186066,9.739999771118164,-0.0625,-0.125,0,29.5,-29.375,-19.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31920,1229
0,0.03999999910593033,-0.09000000357627869,9.739999771118164,-0.0625,0.0625,0,29.5,-29.375,-19.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31930,1230
0,0.05000000074505806,-0.07999999821186066,9.789999961853027,-0.0625,0.0625,-0.125,28.375,-28.6875,-20.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31940,1231
0,0.03999999910593033,-0.07000000029802322,9.760000228881836,0.0625,0.25,0,28.375,-28.6875,-20.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31950,1232
0,0.07999999821186066,-0.07999999821186066,9.739999771118164,-0.125,-0.125,0.125,28.375,-28.6875,-20.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31960,1233
0,0.05000000074505806,-0.09000000357627869,9.729999542236328,-0.0625,0.0625,0,28.375,-28.6875,-20.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31970,1234
0,0.07000000029802322,-0.09000000357627869,9.75,0.0625,0.125,0,28.375,-28.6875,-20.75,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31980,1235
0,0.07000000029802322,-0.07999999821186066,9.75,0,0.125,0,30.6875,-28.25,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,31990,1236
0,0.05000000074505806,-0.07999999821186066,9.779999732971191,-0.125,-0.125,0.1875,30.6875,-28.25,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32000,1237
0,0.05000000074505806,-0.09000000357627869,9.739999771118164,-0.0625,0.125,0,30.6875,-28.25,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32010,1238
0,0.03999999910593033,-0.10000000149011612,9.739999771118164,-0.0625,0,0,30.6875,-28.25,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32020,1239
0,0.03999999910593033,-0.07999999821186066,9.739999771118164,0,-0.0625,-0.0625,30.6875,-28.25,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32030,1240
0,0.029999999329447746,-0.07999999821186066,9.760000228881836,-0.0625,0.0625,0,29.875,-27.1875,-17.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32041,1241
0,0.05000000074505806,-0.07999999821186066,9.770000457763672,-0.0625,-0.0625,0.125,29.875,-27.1875,-17.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32051,1242
0,0.07999999821186066,-0.07999999821186066,9.760000228881836,0.0625,-0.0625,-0.125,29.875,-27.1875,-17.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32061,1243
0,0.05999999865889549,-0.05999999865889549,9.75,0,-0.125,0.125,29.875,-27.1875,-17.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32070,1244
0,0.05000000074505806,-0.07000000029802322,9.729999542236328,0.0625,-0.0625,-0.0625,29.875,-27.1875,-17.5625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32080,1245
0,0.05000000074505806,-0.07999999821186066,9.75,0,-0.0625,0.0625,29.1875,-28.6875,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32091,1246
0,0.03999999910593033,-0.07000000029802322,9.770000457763672,0,-0.0625,0,29.1875,-28.6875,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32101,1247
0,0.03999999910593033,-0.07999999821186066,9.729999542236328,0.0625,-0.0625,-0.125,29.1875,-28.6875,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32111,1248
0,0.07999999821186066,-0.07999999821186066,9.729999542236328,0.125,0.0625,0.0625,29.1875,-28.6875,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32121,1249
0,0.03999999910593033,-0.05999999865889549,9.75,-0.0625,0.3125,-0.0625,29.1875,-28.6875,-18.875,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32130,1250
0,0.05999999865889549,-0.09000000357627869,9.739999771118164,-0.0625,0.125,-0.0625,30.25,-30.1875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32141,1251
0,0.03999999910593033,-0.09000000357627869,9.75,-0.0625,0,-0.125,30.25,-30.1875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32151,1252
0,0.03999999910593033,-0.09000000357627869,9.739999771118164,0.0625,0,0,30.25,-30.1875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32161,1253
0,0.05999999865889549,-0.07000000029802322,9.729999542236328,0,-0.0625,0.0625,30.25,-30.1875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32170,1254
0,0.05000000074505806,-0.10000000149011612,9.729999542236328,0,0.0625,-0.125,30.25,-30.1875,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32180,1255
0,0.05000000074505806,-0.07999999821186066,9.75,0.0625,-0.0625,0.0625,28.375,-29.75,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32191,1256
0,0.05000000074505806,-0.07999999821186066,9.720000267028809,0,0.0625,0,28.375,-29.75,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32201,1257
0,0.05999999865889549,-0.07000000029802322,9.710000038146973,-0.125,-0.0625,-0.0625,28.375,-29.75,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32211,1258
0,0.05999999865889549,-0.07999999821186066,9.739999771118164,0.125,-0.125,0.0625,28.375,-29.75,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32221,1259
0,0.05000000074505806,-0.09000000357627869,9.779999732971191,0.0625,0.0625,0,28.375,-29.75,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32230,1260
0,0.05000000074505806,-0.07999999821186066,9.729999542236328,-0.0625,0.125,-0.0625,29.5,-29.75,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32241,1261
0,0.03999999910593033,-0.09000000357627869,9.720000267028809,0,0.125,0,29.5,-29.75,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32251,1262
0,0.05999999865889549,-0.10000000149011612,9.760000228881836,-0.0625,0.125,0,29.5,-29.75,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32261,1263
0,0.03999999910593033,-0.07999999821186066,9.739999771118164,0,-0.1875,0.0625,29.5,-29.75,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32270,1264
0,0.029999999329447746,-0.07000000029802322,9.729999542236328,0.125,0,-0.0625,29.5,-29.75,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32280,1265
0,0.07000000029802322,-0.07999999821186066,9.760000228881836,0,-0.0625,0,28.75,-29.375,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32291,1266
0,0.03999999910593033,-0.07000000029802322,9.729999542236328,0.0625,-0.1875,-0.0625,28.75,-29.375,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32301,1267
0,0.05999999865889549,-0.07999999821186066,9.710000038146973,0,0.0625,-0.0625,28.75,-29.375,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32311,1268
0,0.07000000029802322,-0.07000000029802322,9.75,0.0625,-0.0625,0.0625,28.75,-29.375,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32321,1269
0,0.05000000074505806,-0.07000000029802322,9.739999771118164,0,0,0.0625,28.75,-29.375,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32330,1270
0,0.03999999910593033,-0.07000000029802322,9.760000228881836,0,0.0625,-0.0625,29.1875,-29.375,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32341,1271
0,0.05999999865889549,-0.07999999821186066,9.75,0.0625,-0.1875,0.0625,29.1875,-29.375,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32351,1272
0,0.07000000029802322,-0.09000000357627869,9.710000038146973,0.125,-0.0625,0.125,29.1875,-29.375,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32361,1273
0,0.03999999910593033,-0.07999999821186066,9.75,0,-0.125,0.0625,29.1875,-29.375,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32370,1274
0,0.03999999910593033,-0.07000000029802322,9.729999542236328,0.0625,-0.125,0,29.1875,-29.375,-18.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32380,1275
0,0.03999999910593033,-0.07999999821186066,9.720000267028809,0,0,-0.125,29.875,-27.875,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32391,1276
0,0.05000000074505806,-0.07000000029802322,9.75,0,-0.125,0.0625,29.875,-27.875,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32401,1277
0,0.05000000074505806,-0.05999999865889549,9.75,0.125,-0.0625,0,29.875,-27.875,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32411,1278
0,0.07000000029802322,-0.07000000029802322,9.720000267028809,0,0.125,0.0625,29.875,-27.875,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32421,1279
0,0.03999999910593033,-0.07000000029802322,9.710000038146973,0,-0.125,-0.0625,29.875,-27.875,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32430,1280
0,0.05999999865889549,-0.07999999821186066,9.75,0,0.0625,0.0625,30.25,-27.1875,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32441,1281
0,0.07000000029802322,-0.09000000357627869,9.75,0.0625,0,0,30.25,-27.1875,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32451,1282
0,0.03999999910593033,-0.10000000149011612,9.739999771118164,-0.0625,-0.0625,-0.0625,30.25,-27.1875,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32461,1283
0,0.029999999329447746,-0.05999999865889549,9.739999771118164,-0.0625,0.125,0,30.25,-27.1875,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32471,1284
0,0.05000000074505806,-0.07999999821186066,9.770000457763672,0.0625,-0.0625,-0.0625,30.25,-27.1875,-19.25,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32480,1285
0,0.05000000074505806,-0.07000000029802322,9.75,0,-0.1875,0.1875,29.1875,-27.875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32491,1286
0,0.07000000029802322,-0.07999999821186066,9.779999732971191,0.0625,-0.3125,-0.0625,29.1875,-27.875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32501,1287
0,0.03999999910593033,-0.05000000074505806,9.739999771118164,-0.0625,0,0.0625,29.1875,-27.875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32511,1288
0,0.07000000029802322,-0.07000000029802322,9.729999542236328,0.0625,0,-0.0625,29.1875,-27.875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32521,1289
0,0.03999999910593033,-0.07999999821186066,9.760000228881836,-0.0625,0,0.0625,29.1875,-27.875,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32530,1290
0,0.05000000074505806,-0.05999999865889549,9.729999542236328,-0.0625,0.3125,-0.0625,30.25,-25.25,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32542,1291
0,0.05000000074505806,-0.09000000357627869,9.75,0,0,0.0625,30.25,-25.25,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32552,1292
0,0.03999999910593033,-0.07999999821186066,9.710000038146973,-0.0625,-0.0625,0,30.25,-25.25,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32562,1293
0,0.03999999910593033,-0.09000000357627869,9.729999542236328,-0.0625,-0.0625,0,30.25,-25.25,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32571,1294
0,0.03999999910593033,-0.07999999821186066,9.729999542236328,0.0625,-0.0625,-0.0625,30.25,-25.25,-20.0625,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32580,1295
0,0.03999999910593033,-0.07000000029802322,9.739999771118164,-0.0625,0.25,0,30.25,-29,-20.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32592,1296
0,0.05999999865889549,-0.07999999821186066,9.739999771118164,0.0625,0.0625,-0.0625,30.25,-29,-20.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32602,1297
0,0.07000000029802322,-0.07000000029802322,9.739999771118164,-0.0625,0.0625,0,30.25,-29,-20.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32612,1298
0,0.05999999865889549,-0.05000000074505806,9.699999809265137,0,-0.0625,0,30.25,-29,-20.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32622,1299
0,0.07000000029802322,-0.09000000357627869,9.770000457763672,0,0,0,30.25,-29,-20.5,-0.3962460458278656,-0.004760812036693096,0.007141217589378357,-0.9181042313575745,32630,1300
